OBSPRED_ID,NoRWeST_ID,MonthYear,MonthlyMax,MonthlyMin,MonthlyMean,SD,Ndays,MaxDailyRange,SampleMonth,SampleYear
56,MidSnake_56,08-2004,20.04,12.43,16.5955914,1.566627285,31,3.54,8,2004
56,MidSnake_56,09-2004,16.66,7.63,12.48988095,1.590318201,21,3.24,9,2004
57,MidSnake_57,01-2004,2.77,-0.09,0.108385417,0.427977502,16,2.7,1,2004
57,MidSnake_57,02-2004,5.73,-0.09,1.623520115,1.188036588,29,3.45,2,2004
57,MidSnake_57,03-2004,10.68,1.82,6.200282258,1.607279042,31,4.02,3,2004
57,MidSnake_57,04-2004,16.6,4.02,10.47358333,1.96681253,30,6.04,4,2004
57,MidSnake_57,05-2004,19.98,9.29,14.88223118,1.503803686,31,6.45,5,2004
57,MidSnake_57,06-2004,29.48,13.46,20.74188889,2.793298255,30,8.85,6,2004
57,MidSnake_57,07-2004,29.11,17.23,23.72198925,0.915428221,31,9.83,7,2004
57,MidSnake_57,08-2004,28.93,13.77,22.13025538,2.087065919,31,9.32,8,2004
57,MidSnake_57,09-2004,24.15,9.44,16.54044444,2.207157101,30,8.7,9,2004
57,MidSnake_57,10-2004,19.49,4.49,10.78989247,3.456788673,31,6.1,10,2004
57,MidSnake_57,11-2004,8.67,3.24,5.929705882,0.905507595,17,3.26,11,2004
58,MidSnake_58,01-2004,3.33,0.31,1.134739583,0.519915099,16,1.28,1,2004
58,MidSnake_58,02-2004,4.89,0.79,1.992011494,0.791373004,29,2.03,2,2004
58,MidSnake_58,03-2004,9.38,2.7,5.984448925,1.499319508,31,3.12,3,2004
58,MidSnake_58,04-2004,17.03,4.26,10.14544444,1.904023649,30,6.25,4,2004
58,MidSnake_58,05-2004,18.96,9.22,14.43495968,1.400498309,31,5.22,5,2004
58,MidSnake_58,06-2004,27.96,13.26,20.02479167,2.591051438,30,9.5,6,2004
58,MidSnake_58,07-2004,29.42,17.34,23.35147849,1.22847911,31,8.35,7,2004
58,MidSnake_58,08-2004,29.06,14.49,21.87913978,2.27568554,31,9.04,8,2004
58,MidSnake_58,09-2004,22.4,9.22,16.09768056,1.995638817,30,7.08,9,2004
58,MidSnake_58,10-2004,17.83,4.73,10.67129032,3.166237174,31,4.57,10,2004
58,MidSnake_58,11-2004,8.31,1.59,5.7658125,1.193985165,20,3.59,11,2004
59,MidSnake_59,01-2004,0.11,-0.04,-0.004583333,0.012289901,6,0.15,1,2004
59,MidSnake_59,02-2004,3.9,-0.04,0.252011494,0.619934093,29,3.47,2,2004
59,MidSnake_59,03-2004,8.24,-0.04,3.268239247,1.053320047,31,6.86,3,2004
59,MidSnake_59,04-2004,13.34,1.07,7.329513889,1.587786282,30,8.36,4,2004
59,MidSnake_59,05-2004,15.84,5.61,10.2661828,1.104621453,31,7.6,5,2004
59,MidSnake_59,06-2004,24.71,8.24,15.55858333,2.897058805,30,10.42,6,2004
59,MidSnake_59,07-2004,25.41,12.26,18.92790323,1.264578865,31,10.19,7,2004
59,MidSnake_59,08-2004,24.89,10.41,17.43508065,1.9803797,31,8.88,8,2004
59,MidSnake_59,09-2004,18.72,4.68,11.99729167,2.086796199,30,8.72,9,2004
59,MidSnake_59,10-2004,15.21,1.86,7.463158602,2.514391631,31,6.67,10,2004
59,MidSnake_59,11-2004,6.86,0.74,3.791858974,1.538734088,13,3.3,11,2004
60,MidSnake_60,05-2004,22.16,11.16,15.92912037,1.284889834,27,8.04,5,2004
60,MidSnake_60,06-2004,28.43,13.33,20.59691667,2.597678653,30,8.54,6,2004
60,MidSnake_60,07-2004,31.81,13.48,22.16125,2.315176414,31,15.4,7,2004
60,MidSnake_60,08-2004,33.18,13.79,21.99783602,2.570910798,31,16.56,8,2004
60,MidSnake_60,09-2004,21.49,10.23,15.45483333,2.030098648,30,6.38,9,2004
60,MidSnake_60,10-2004,16.78,12.09,14.39677083,0.629851759,4,3.58,10,2004
61,MidSnake_61,01-2004,0.41,-0.07,0.115591398,0.045512612,31,0.32,1,2004
61,MidSnake_61,02-2004,6.23,-0.07,0.667126437,1.262341232,29,4.24,2,2004
61,MidSnake_61,03-2004,13.19,0.57,6.186370968,2.232452439,31,8.54,3,2004
61,MidSnake_61,04-2004,20.82,4.36,12.900375,2.374986309,30,8.2,4,2004
61,MidSnake_61,05-2004,22.98,10.56,16.53353495,1.703244272,31,7.67,5,2004
61,MidSnake_61,06-2004,27.68,14.58,20.98593056,2.600090623,30,6.87,6,2004
61,MidSnake_61,07-2004,25.91,15.53,20.53916667,1.67074943,31,6.17,7,2004
61,MidSnake_61,08-2004,26.97,14.58,20.82672043,2.114078664,31,6.88,8,2004
61,MidSnake_61,09-2004,21.15,9.62,15.76670833,2.002948223,30,4.81,9,2004
61,MidSnake_61,10-2004,17.27,11.95,14.81989583,0.658171251,4,3.77,10,2004
62,MidSnake_62,06-2005,20.46,6.81,13.15429598,1.985058118,29,9.27,6,2005
62,MidSnake_62,07-2005,21.78,10.98,16.86028226,1.095554191,31,8.25,7,2005
62,MidSnake_62,08-2005,22.28,9.12,15.59056452,1.76657575,31,6.74,8,2005
62,MidSnake_62,09-2005,16.59,6.5,12.52135417,1.828491576,12,6.07,9,2005
63,MidSnake_63,05-2005,20.21,6.71,12.14069444,0.654880803,6,12.56,5,2005
63,MidSnake_63,06-2005,23.18,5.31,12.79022222,2.033405017,30,14.41,6,2005
63,MidSnake_63,07-2005,24.04,9.49,16.89377688,1.163500411,31,12.57,7,2005
63,MidSnake_63,08-2005,23.53,8.1,15.55649194,1.748166383,31,9.92,8,2005
63,MidSnake_63,09-2005,17.94,5.15,11.84982143,1.758092376,14,8.74,9,2005
64,MidSnake_64,05-2005,18.63,5.82,11.82643939,1.48959434,11,10.13,5,2005
64,MidSnake_64,06-2005,18.31,6.91,12.98433333,1.868393677,30,8.54,6,2005
64,MidSnake_64,07-2005,20.73,12.02,16.82915323,1.038519889,31,6.52,7,2005
64,MidSnake_64,08-2005,20.57,9.53,15.33563172,1.991202869,31,5.56,8,2005
64,MidSnake_64,09-2005,14.65,8,12.134375,1.152362362,10,3.71,9,2005
65,MidSnake_65,05-2005,26.09,8.19,15.73507576,1.522270814,11,15.41,5,2005
65,MidSnake_65,06-2005,26.44,8.96,16.80386111,1.743777456,30,15.14,6,2005
65,MidSnake_65,07-2005,25.92,13.93,19.29818548,0.602227708,31,10.82,7,2005
65,MidSnake_65,08-2005,24.71,12.53,18.35944892,0.932984424,31,9.78,8,2005
65,MidSnake_65,09-2005,22.65,9.43,15.83495098,1.445194818,17,10.77,9,2005
66,MidSnake_66,05-2005,18.68,5.73,9.956798246,1.244786117,19,10.44,5,2005
66,MidSnake_66,06-2005,23.29,5.88,12.84183333,2.114711745,30,13.62,6,2005
66,MidSnake_66,07-2005,25.19,10.37,17.63307796,1.1343296,31,12.87,7,2005
66,MidSnake_66,08-2005,25.54,9.89,16.97936828,1.463441648,31,11.19,8,2005
66,MidSnake_66,09-2005,20.46,4.95,12.4006,1.962689463,25,9.78,9,2005
67,MidSnake_67,05-2005,15.16,7.87,11.666875,1.055698468,8,5.42,5,2005
67,MidSnake_67,06-2005,17.21,6.94,11.71829167,1.720301455,30,5.75,6,2005
67,MidSnake_67,07-2005,19.79,11.58,15.93159946,1.044311981,31,5.82,7,2005
67,MidSnake_67,08-2005,21.09,11.43,16.08012097,1.337259476,31,5.41,8,2005
67,MidSnake_67,09-2005,17.06,8.95,12.93644608,1.571501075,17,4.38,9,2005
68,MidSnake_68,05-2005,23.91,4.67,12.18912281,1.895757181,19,16.24,5,2005
68,MidSnake_68,06-2005,25.69,5.81,13.95319444,1.966841944,30,15.59,6,2005
68,MidSnake_68,07-2005,27.13,10.21,17.31384409,0.998002042,31,15.48,7,2005
68,MidSnake_68,08-2005,27.13,9.13,16.28705645,1.473934439,31,13.71,8,2005
68,MidSnake_68,09-2005,21.8,5.43,12.47625,1.643978829,25,11.6,9,2005
69,MidSnake_69,06-2005,16.03,8.84,12.21426724,1.053458329,29,4.24,6,2005
69,MidSnake_69,07-2005,18.92,11.64,14.08108871,0.507963899,31,5.83,7,2005
69,MidSnake_69,08-2005,19.24,10.87,14.15649194,0.854541427,31,5.73,8,2005
69,MidSnake_69,09-2005,16.18,10.24,12.67104167,0.622454732,10,4.55,9,2005
70,MidSnake_70,01-2005,4.06,0.09,1.176586022,0.431768548,31,3.64,1,2005
70,MidSnake_70,02-2005,7.94,-0.06,1.372752976,1.022955462,28,7.68,2,2005
70,MidSnake_70,03-2005,12.11,0.74,5.575322581,0.808889132,31,9.47,3,2005
70,MidSnake_70,04-2005,14.89,3.43,8.099041667,1.628284553,30,7.91,4,2005
70,MidSnake_70,05-2005,22.3,8.55,13.00348118,1.233175213,31,11.42,5,2005
70,MidSnake_70,06-2005,25.02,7.47,14.01331944,2.787620664,30,13.27,6,2005
70,MidSnake_70,07-2005,26.77,9.47,19.05564516,1.317844299,31,13.05,7,2005
70,MidSnake_70,08-2005,27.47,9.01,16.40020161,3.161758846,31,13.38,8,2005
70,MidSnake_70,09-2005,23.47,9.63,15.20164931,2.100252819,24,9.63,9,2005
71,MidSnake_71,04-2005,21.03,4.52,9.301388889,1.071538638,9,15.72,4,2005
71,MidSnake_71,05-2005,23.03,4.68,11.75569892,1.990352595,31,14.15,5,2005
71,MidSnake_71,06-2005,27.57,7.33,15.59369444,2.130212923,30,16.28,6,2005
71,MidSnake_71,07-2005,29.76,10.89,19.29969086,0.984622924,31,17.7,7,2005
71,MidSnake_71,08-2005,31.27,8.41,18.67091398,1.344916709,31,18.08,8,2005
71,MidSnake_71,09-2005,26.33,5.93,13.86960069,2.170643575,24,15.59,9,2005
72,MidSnake_72,04-2005,16.16,10.09,12.91583333,1.380035686,4,3.4,4,2005
72,MidSnake_72,05-2005,21.16,10.41,14.81040323,2.296158559,31,5.3,5,2005
72,MidSnake_72,06-2005,27.15,12.41,18.83243056,2.414354292,30,8.52,6,2005
72,MidSnake_72,07-2005,29.52,17.75,23.93310484,1.216853276,31,9.8,7,2005
72,MidSnake_72,08-2005,30.45,14.27,22.53729839,1.916978123,31,8.55,8,2005
72,MidSnake_72,09-2005,24.53,10.25,17.35797619,2.310571536,21,8.99,9,2005
73,MidSnake_73,04-2005,13.81,9.92,11.83375,0.381305324,3,3.74,4,2005
73,MidSnake_73,05-2005,21.2,10.23,14.42486559,2.216244974,31,6.13,5,2005
73,MidSnake_73,06-2005,24.6,12.57,17.76131944,2.061432474,30,6.96,6,2005
73,MidSnake_73,07-2005,25.99,18.26,22.49833333,1.021982901,31,5.89,7,2005
73,MidSnake_73,08-2005,26.17,17.29,21.65967742,1.519109547,31,4.08,8,2005
73,MidSnake_73,09-2005,20.71,12.88,16.61902778,1.858279429,21,2.78,9,2005
74,MidSnake_74,04-2005,16.34,10.12,12.8565625,1.374969249,4,3.56,4,2005
74,MidSnake_74,05-2005,21.02,10.43,14.75313172,2.271301203,31,5.33,5,2005
74,MidSnake_74,06-2005,26.29,12.13,18.70945833,2.411822762,30,7.06,6,2005
74,MidSnake_74,07-2005,28.26,18.42,23.82072581,1.19734292,31,8.78,7,2005
74,MidSnake_74,08-2005,28.26,12.91,21.59533602,2.066042117,31,9.08,8,2005
74,MidSnake_74,09-2005,23.01,11.05,17.11990079,2.002532342,21,8.25,9,2005
75,MidSnake_75,05-2005,17.89,6.03,11.68238095,1.903148619,14,7.78,5,2005
75,MidSnake_75,06-2005,22.31,6.34,13.76069444,2.445884549,30,9.79,6,2005
75,MidSnake_75,07-2005,25.57,12.08,18.75854839,1.351462149,31,11.06,7,2005
75,MidSnake_75,08-2005,25.04,8.97,17.31313172,1.958895294,31,10.51,8,2005
75,MidSnake_75,09-2005,19.52,5.72,13.28557692,2.348451954,13,9.15,9,2005
76,MidSnake_76,05-2005,17.73,6.03,11.66053571,2.010697708,14,7.47,5,2005
76,MidSnake_76,06-2005,22.48,6.18,13.78516667,2.503187538,30,9.96,6,2005
76,MidSnake_76,07-2005,25.75,12.07,18.80658602,1.356960526,31,11.09,7,2005
76,MidSnake_76,08-2005,25.41,8.97,17.3228629,1.956682004,31,10.67,8,2005
76,MidSnake_76,09-2005,19.68,5.72,13.29983974,2.366085148,13,9.31,9,2005
77,MidSnake_77,05-2005,19.93,5.66,11.50979167,1.649755096,20,11.1,5,2005
77,MidSnake_77,06-2005,19.45,6.9,13.15808333,1.959265117,30,9.66,6,2005
77,MidSnake_77,07-2005,22.73,11.86,16.92115591,0.994994938,31,8.23,7,2005
77,MidSnake_77,08-2005,22.73,9.68,15.79239247,1.671091581,31,7.73,8,2005
77,MidSnake_77,09-2005,17.18,6.9,11.53758772,1.704435807,19,6.4,9,2005
78,MidSnake_78,05-2005,18.14,6.1,10.79210417,1.247118371,20,10.15,5,2005
78,MidSnake_78,06-2005,21.41,6.41,12.28491667,1.839594173,30,10.79,6,2005
78,MidSnake_78,07-2005,24.11,10.14,16.2208871,1.039335574,31,11.27,7,2005
78,MidSnake_78,08-2005,23.42,8.27,15.25306452,1.625721024,31,10.23,8,2005
78,MidSnake_78,09-2005,17.66,6.41,11.15546053,1.571776064,19,8.45,9,2005
79,MidSnake_79,06-2006,21.73,9.82,15.10266667,1.709956023,30,8.05,6,2006
79,MidSnake_79,07-2006,23.25,12.62,18.17084677,1.218754641,31,7.5,7,2006
79,MidSnake_79,08-2006,19.93,9.35,15.18791667,1.355662097,31,6.01,8,2006
79,MidSnake_79,09-2006,18.14,7.03,13.54994792,2.364109622,16,5.3,9,2006
80,MidSnake_80,06-2006,25.22,7.79,15.12676724,1.892009273,29,13.74,6,2006
80,MidSnake_80,07-2006,26.43,11.19,18.69552419,1.2381739,31,12.52,7,2006
80,MidSnake_80,08-2006,23.32,7.02,15.48813172,1.511393894,31,10.63,8,2006
80,MidSnake_80,09-2006,20.82,4.37,13.02208333,2.709764734,17,10.1,9,2006
81,MidSnake_81,06-2006,23.54,13.85,18.50259259,0.992364771,18,8.4,6,2006
81,MidSnake_81,07-2006,24.41,16.05,19.20370968,0.430522405,31,7.89,7,2006
81,MidSnake_81,08-2006,21.37,16.05,18.45384409,0.291329124,31,4.52,8,2006
81,MidSnake_81,09-2006,20.38,14.16,17.12323611,0.841212014,30,4.16,9,2006
81,MidSnake_81,10-2006,17.79,14.32,16.22343137,0.58206377,17,2.68,10,2006
82,MidSnake_82,06-2006,20.49,11.33,16.36661458,1.521009819,24,8.54,6,2006
82,MidSnake_82,07-2006,23.67,13.34,18.78479839,1.546244251,31,5.89,7,2006
82,MidSnake_82,08-2006,19.85,9.01,15.28981183,1.661961483,31,5.72,8,2006
82,MidSnake_82,09-2006,16.79,5.29,10.58148611,2.957175852,30,5.14,9,2006
82,MidSnake_82,10-2006,13.34,3.89,7.721822917,1.534796229,16,5.28,10,2006
83,MidSnake_83,06-2006,24.64,9.42,15.99776042,1.676028218,24,12.07,6,2006
83,MidSnake_83,07-2006,25.69,12.52,18.82313172,0.995242595,31,10.97,7,2006
83,MidSnake_83,08-2006,23.78,8.96,16.04459677,1.238964026,31,10.06,8,2006
83,MidSnake_83,09-2006,20.93,6.49,12.39244444,2.38459728,30,9.09,9,2006
83,MidSnake_83,10-2006,14.38,6.03,10.04046296,0.967613052,9,6.33,10,2006
84,MidSnake_84,06-2006,24.95,8.68,15.50301667,1.722632686,25,13.09,6,2006
84,MidSnake_84,07-2006,25.82,12.72,18.91172043,0.992548743,31,11.61,7,2006
84,MidSnake_84,08-2006,23.39,9.46,16.3527957,1.186119164,31,9.8,8,2006
84,MidSnake_84,09-2006,20.87,6.67,12.50847222,2.424221441,30,8.83,9,2006
84,MidSnake_84,10-2006,13.5,4.48,8.561510417,1.439158615,16,5.91,10,2006
85,MidSnake_85,06-2006,18.47,10.01,13.86019097,1.402815126,24,5.01,6,2006
85,MidSnake_85,07-2006,20.91,13.87,17.36413978,1.190125562,31,4.45,7,2006
85,MidSnake_85,08-2006,19.28,10.78,15.50365591,1.034634126,31,4.26,8,2006
85,MidSnake_85,09-2006,17.51,7.99,12.36131944,2.262233026,30,3.89,9,2006
85,MidSnake_85,10-2006,12.79,7.68,10.39226852,0.797670983,9,2.95,10,2006
86,MidSnake_86,06-2006,25.73,9.08,15.63345,1.331599076,25,13.93,6,2006
86,MidSnake_86,07-2006,26.61,12.03,18.16577957,1.008064259,31,12.52,7,2006
86,MidSnake_86,08-2006,24.34,8.92,15.70928763,1.200698727,31,11.41,8,2006
86,MidSnake_86,09-2006,20.62,7.23,12.54256944,2.035431574,30,8.5,9,2006
86,MidSnake_86,10-2006,14.52,6.14,9.926510417,1.199992186,16,6.05,10,2006
87,MidSnake_87,06-2006,18.08,10.87,13.30123611,0.808777166,30,5.04,6,2006
87,MidSnake_87,07-2006,20.5,12.57,15.33130376,0.717758743,31,6.06,7,2006
87,MidSnake_87,08-2006,19.37,10.25,13.94982527,0.730791387,31,6.28,8,2006
87,MidSnake_87,09-2006,17.43,7.78,11.53883333,1.794233761,30,5.76,9,2006
87,MidSnake_87,10-2006,13.81,5.6,8.714637681,1.299416793,23,4.64,10,2006
88,MidSnake_88,06-2006,17.26,11,15.355625,0.974435531,8,6.09,6,2006
88,MidSnake_88,07-2006,18.22,12.39,15.21567204,1.13625066,31,2.54,7,2006
88,MidSnake_88,08-2006,16.14,8.67,13.07033602,1.158388425,31,2.79,8,2006
88,MidSnake_88,09-2006,14.09,5.73,9.715,2.547636263,30,2.79,9,2006
88,MidSnake_88,10-2006,9.44,5.27,6.720778986,1.178624496,23,1.7,10,2006
89,MidSnake_89,05-2006,20.58,9.21,13.28486111,0.863906006,6,11.06,5,2006
89,MidSnake_89,06-2006,26.53,7.03,15.04920833,3.475551162,30,13.19,6,2006
89,MidSnake_89,07-2006,27.97,8.89,17.11787634,4.225124493,31,12.87,7,2006
89,MidSnake_89,08-2006,27.24,10.92,18.25580645,1.244356199,31,13.09,8,2006
89,MidSnake_89,09-2006,22.57,9.83,15.32347222,1.753777192,30,10.88,9,2006
89,MidSnake_89,10-2006,17.02,6.57,11.55037879,1.648842161,22,6.41,10,2006
90,MidSnake_90,05-2006,21.31,6.53,12.29055556,1.180595091,6,13.08,5,2006
90,MidSnake_90,06-2006,29.68,9.62,17.21101389,2.114381617,30,16.81,6,2006
90,MidSnake_90,07-2006,30.81,11.63,20.10504032,0.92747837,31,16.45,7,2006
90,MidSnake_90,08-2006,29.13,8.39,16.44666667,1.719083409,31,16.33,8,2006
90,MidSnake_90,09-2006,20.98,5.6,11.928875,2.406191972,30,9.85,9,2006
90,MidSnake_90,10-2006,14.57,3.57,7.868371212,1.722032466,22,6.49,10,2006
91,MidSnake_91,05-2006,19.85,12.71,16.17761905,1.441071684,7,4.6,5,2006
91,MidSnake_91,06-2006,29.33,16.16,21.23326389,2.344162834,30,8.34,6,2006
91,MidSnake_91,07-2006,31.22,17.1,24.8156586,1.402219206,31,9.35,7,2006
91,MidSnake_91,08-2006,27.51,13.33,20.68918011,1.575593184,31,8.02,8,2006
91,MidSnake_91,09-2006,23.15,9.61,15.436625,2.812895565,30,7.46,9,2006
91,MidSnake_91,10-2006,15.84,8.22,12.39379167,0.920460383,10,4.67,10,2006
92,MidSnake_92,05-2006,20.62,12.23,16.25690476,1.4941326,7,6.31,5,2006
92,MidSnake_92,06-2006,29.09,15.5,21.53272222,2.33241117,30,7.48,6,2006
92,MidSnake_92,07-2006,29.09,19.17,24.16168011,1.087375267,31,7.65,7,2006
92,MidSnake_92,08-2006,26.57,14.56,20.37255376,1.639213257,31,6.04,8,2006
92,MidSnake_92,09-2006,21.94,10.54,15.39947222,2.564264193,30,5.42,9,2006
92,MidSnake_92,10-2006,16.13,8.99,12.656875,0.921459152,10,4.2,10,2006
93,MidSnake_93,06-2006,23.31,9.15,15.29483333,1.420471093,10,10.91,6,2006
93,MidSnake_93,07-2006,25.38,11.47,17.37573925,1.124318022,31,11.87,7,2006
93,MidSnake_93,08-2006,23.14,7.46,14.63155914,1.26372251,31,10.67,8,2006
93,MidSnake_93,09-2006,20,5.91,11.92920833,2.176025586,20,9.81,9,2006
94,MidSnake_94,04-2008,21.7,-0.03,8.013371056,2.492756152,27,17.05,4,2008
94,MidSnake_94,05-2008,28.88,2.9,15.11760753,2.736716242,31,15.88,5,2008
94,MidSnake_94,06-2008,30.11,7.89,17.675375,2.664896976,30,15.38,6,2008
94,MidSnake_94,07-2008,30.21,12.12,20.34024194,0.980122623,31,16.29,7,2008
94,MidSnake_94,08-2008,28.61,10.07,18.70350806,1.870966104,31,14.27,8,2008
94,MidSnake_94,09-2008,22.53,6.1,13.55718056,1.330599261,30,12.56,9,2008
94,MidSnake_94,10-2008,19.45,8.93,13.08125,1.540112589,5,8.84,10,2008
95,MidSnake_95,04-2008,22.12,0.05,8.096358025,2.491133582,27,17.45,4,2008
95,MidSnake_95,05-2008,29.46,3.13,15.2815457,2.669911165,31,16.52,5,2008
95,MidSnake_95,06-2008,26.52,8.21,17.32573611,2.317335143,30,13.26,6,2008
95,MidSnake_95,07-2008,25.47,12.75,19.25642473,1.046587531,31,10.7,7,2008
95,MidSnake_95,08-2008,24.43,11.02,17.93192204,1.672330864,31,8.98,8,2008
95,MidSnake_95,09-2008,18.98,7.21,13.45873611,1.207574502,30,7.72,9,2008
95,MidSnake_95,10-2008,17.07,9.57,13.33916667,1.427635508,5,5.46,10,2008
96,MidSnake_96,05-2008,21,4.16,9.719913793,1.785231603,29,12.88,5,2008
96,MidSnake_96,06-2008,23.85,5.61,12.90984722,2.579410798,30,12.81,6,2008
96,MidSnake_96,07-2008,24.31,10.36,16.97465054,0.486446548,31,12.84,7,2008
96,MidSnake_96,08-2008,24.36,9.63,16.56084677,1.431736039,31,10.82,8,2008
96,MidSnake_96,09-2008,20.38,8.12,13.06196429,1.164586531,7,10.09,9,2008
97,MidSnake_97,05-2008,19.5,3.77,9.345301724,1.971026527,29,11.06,5,2008
97,MidSnake_97,06-2008,21.05,3.98,11.90118056,2.615375956,30,11.64,6,2008
97,MidSnake_97,07-2008,21.07,10.07,15.62475806,0.75642966,31,8.55,7,2008
97,MidSnake_97,08-2008,20.19,8.14,14.88762097,1.818291002,31,7.28,8,2008
97,MidSnake_97,09-2008,14.31,6.38,10.34130952,1.286519728,7,5.81,9,2008
98,MidSnake_98,04-2008,16.51,3.4,9.031824713,2.302336965,29,6.33,4,2008
98,MidSnake_98,05-2008,25.32,6.02,15.93967742,2.967799126,31,7.82,5,2008
98,MidSnake_98,06-2008,26.69,8.76,17.58903679,2.724721363,30,12.67,6,2008
98,MidSnake_98,07-2008,27.13,18,22.572,0.987084538,5,7.37,7,2008
98,MidSnake_98,08-2008,25.98,14.52,20.29680556,1.708208915,24,8.28,8,2008
98,MidSnake_98,09-2008,20.45,10.51,15.32927778,1.20207351,30,6.81,9,2008
98,MidSnake_98,10-2008,18.36,11.73,14.41923611,1.28779124,6,4.84,10,2008
99,MidSnake_99,04-2008,18.57,1.77,9.218548851,2.341639949,29,10.66,4,2008
99,MidSnake_99,05-2008,26.22,4.47,15.6019086,2.933539868,31,10.68,5,2008
99,MidSnake_99,06-2008,26.88,8.51,18.84576389,3.196459229,30,9.78,6,2008
99,MidSnake_99,07-2008,26.64,14.42,21.73793011,1.070519639,31,11.9,7,2008
99,MidSnake_99,08-2008,25.13,14.36,20.27064516,1.811630631,31,6.82,8,2008
99,MidSnake_99,09-2008,19.72,9.72,14.85552778,1.195452245,30,6.92,9,2008
99,MidSnake_99,10-2008,17.96,10.97,13.94659722,1.290219765,6,4.95,10,2008
100,MidSnake_100,06-2009,18.5,11.92,14.91956731,0.634868999,26,4.67,6,2009
100,MidSnake_100,07-2009,20.98,14.36,17.28952957,1.099621503,31,4.31,7,2009
100,MidSnake_100,08-2009,21.05,15.07,17.33598118,0.877325834,31,3.57,8,2009
100,MidSnake_100,09-2009,18.2,11.77,15.20463889,1.05724104,30,2.93,9,2009
100,MidSnake_100,10-2009,12.82,10.83,11.76354167,0.235073004,4,1.99,10,2009
101,MidSnake_101,05-2009,26.37,9.13,18.14705729,1.570342043,16,14.1,5,2009
101,MidSnake_101,06-2009,23.3,9.67,16.99261111,1.256796223,30,9.31,6,2009
101,MidSnake_101,07-2009,23.95,12.16,18.68896505,1.37078353,31,8.8,7,2009
101,MidSnake_101,08-2009,25.03,11.36,17.44311828,1.906667562,31,7.36,8,2009
101,MidSnake_101,09-2009,19.41,7.46,13.92830556,1.969686195,30,6.54,9,2009
101,MidSnake_101,10-2009,10.05,4.89,7.918541667,0.836153319,4,4.64,10,2009
102,MidSnake_102,06-2009,23.08,6.78,12.94950758,1.489355272,22,12.81,6,2009
102,MidSnake_102,07-2009,26.32,9.5,17.49651882,1.639428108,31,13.53,7,2009
102,MidSnake_102,08-2009,26.13,9.82,16.52159946,1.779279697,31,11.06,8,2009
102,MidSnake_102,09-2009,20.78,11.75,15.808125,0.240710933,2,8.52,9,2009
103,MidSnake_103,06-2009,18.2,6.83,10.93176136,1.028924132,22,9.09,6,2009
103,MidSnake_103,07-2009,21.24,9.13,15.46193548,1.603455338,31,9.16,7,2009
103,MidSnake_103,08-2009,21.26,11.29,15.59725806,1.317063217,31,6,8,2009
103,MidSnake_103,09-2009,17.55,12.91,15.18270833,0.069826795,2,4.45,9,2009
104,MidSnake_104,06-2009,20.72,5.51,12.6799053,1.648600085,22,10.69,6,2009
104,MidSnake_104,07-2009,22.05,9.13,16.24115591,1.618786689,31,9.86,7,2009
104,MidSnake_104,08-2009,21.93,9.26,14.96688172,2.036239487,31,6.6,8,2009
104,MidSnake_104,09-2009,16.29,11.8,14.10375,0.107244528,2,4.49,9,2009
105,MidSnake_105,06-2009,26.45,13.01,19.71606322,1.902447458,29,7.01,6,2009
105,MidSnake_105,07-2009,27.72,15.22,21.6930914,1.344050297,31,9.03,7,2009
105,MidSnake_105,08-2009,26.42,14.33,20.06258065,1.7773596,31,7.56,8,2009
105,MidSnake_105,09-2009,23.32,12.02,17.91297619,1.628967903,14,6.74,9,2009
106,MidSnake_106,06-2009,26.98,11.58,19.45537356,1.962808215,29,10.02,6,2009
106,MidSnake_106,07-2009,27.62,14.98,21.5109543,1.493429185,31,10.42,7,2009
106,MidSnake_106,08-2009,26.81,13.95,20.00685484,1.947079805,31,7.31,8,2009
106,MidSnake_106,09-2009,22.29,11,17.59294643,1.614765721,14,6.75,9,2009
107,MidSnake_107,07-2011,25.71,11.31,18.06445,0.973787646,25,11.27,7,2011
107,MidSnake_107,08-2011,25.64,11.24,18.20443548,1.003470716,31,13.38,8,2011
107,MidSnake_107,09-2011,23.8,6.48,14.10991667,1.735162843,30,12.66,9,2011
107,MidSnake_107,10-2011,16.72,3.35,8.629659091,1.913875001,22,7.67,10,2011
108,MidSnake_108,07-2011,24.91,11.58,17.58411667,0.930047433,25,10.39,7,2011
108,MidSnake_108,08-2011,24.75,11.97,17.85516129,0.894836213,31,10.58,8,2011
108,MidSnake_108,09-2011,21.98,8.04,14.12706944,1.535313004,30,10.56,9,2011
108,MidSnake_108,10-2011,16.86,4.52,8.596268939,1.895449095,22,6.1,10,2011
109,MidSnake_109,07-2011,22.77,11.48,16.68113333,0.917728832,25,8.96,7,2011
109,MidSnake_109,08-2011,22.8,11.38,16.57482527,0.949443354,31,7.55,8,2011
109,MidSnake_109,09-2011,18.07,7.21,12.59219444,1.635894057,30,6.97,9,2011
109,MidSnake_109,10-2011,13.56,3.32,7.23375,1.918376032,22,4.11,10,2011
110,MidSnake_110,06-2002,14.96,7.99,10.90819444,0.594039186,12,5.38,6,2002
110,MidSnake_110,07-2002,16.39,9.11,11.98419355,0.443042223,31,6.16,7,2002
110,MidSnake_110,08-2002,15.86,8.69,11.33260753,0.411145967,31,6.09,8,2002
110,MidSnake_110,09-2002,14.67,7.21,10.42752778,0.832411429,30,4.84,9,2002
