"","OBSPRED_ID","NoRWeST_ID","MonthYear","MonthlyMax","MonthlyMin","MonthlyMean","SD","Ndays","MaxDailyRange","SampleMonth","SampleYear","QAQC"
"258",49,"MidSnake_49","Oct-03",16.36,"3.11",9.422466667,2.88955937,25,5.29,10,2003,1
"259",50,"MidSnake_50","Apr-04",15.56,"2.98",7.424027778,1.162516721,21,10.86,4,2004,0
"260",50,"MidSnake_50","May-04",17.13,"5.63",9.927540323,0.661098179,31,10.24,5,2004,1
"261",50,"MidSnake_50","Jun-04",22.68,"7.34",12.83875,1.506261564,30,12.12,6,2004,1
"262",50,"MidSnake_50","Jul-04",25.42,"8.42",15.99223118,1.489408916,31,13.91,7,2004,1
"263",50,"MidSnake_50","Aug-04",25.42,"8.57",15.99153226,1.723658635,31,12.92,8,2004,0
"264",50,"MidSnake_50","Sep-04",19.72,"4.7",11.60586111,1.521008772,30,11.73,9,2004,1
"265",50,"MidSnake_50","Oct-04",16.82,"3.29",8.474,1.881577342,30,9.13,10,2004,0
"266",51,"MidSnake_51","Apr-04",17.31,"2.48",7.239384921,1.291739915,21,13.57,4,2004,1
"267",51,"MidSnake_51","May-04",20.55,"4.37",9.986908602,0.924341036,31,14.93,5,2004,0
"268",51,"MidSnake_51","Jun-04",27.58,"5.46",14.61438889,2.734230445,30,17.96,6,2004,0
"269",51,"MidSnake_51","Jul-04",29.97,"8.41",18.53572581,1.55595825,31,17.42,7,2004,1
"270",51,"MidSnake_51","Aug-04",29.04,"7.79",17.12358871,2.17413835,31,16.99,8,2004,1
"271",51,"MidSnake_51","Sep-04",21.38,"2.32",11.41791667,2.158802644,30,14.63,9,2004,0
"272",51,"MidSnake_51","Oct-04",17.63,"0.08",6.819813218,2.659509241,29,11.18,10,2004,0
"273",52,"MidSnake_52","Apr-04",15.94,"2.85",7.54672619,1.268862565,21,10.89,4,2004,1
"274",52,"MidSnake_52","May-04",16.42,"5.67",9.595873656,0.651240184,31,10.11,5,2004,0
"275",52,"MidSnake_52","Jun-04",19.98,"7.23",12.087625,1.743403012,30,9.44,6,2004,1
"276",52,"MidSnake_52","Jul-04",23.47,"8.62",15.4043414,1.400309918,31,11.49,7,2004,1
"277",52,"MidSnake_52","Aug-04",23.98,"8.46",15.07123656,1.766179969,31,12.26,8,2004,1
"278",52,"MidSnake_52","Sep-04",17.53,"3.96",10.57691667,1.656408501,30,9.82,9,2004,0
"279",52,"MidSnake_52","Oct-04",15.47,"3.01",7.240981183,2.020788913,31,8.69,10,2004,1
"280",52,"MidSnake_52","Nov-04",7.23,"3.48",4.600833333,0.584541606,2,3.59,11,2004,1
"281",53,"MidSnake_53","Apr-04",15.63,"1.74",6.446448413,1.283168987,21,12.62,4,2004,1
"282",53,"MidSnake_53","May-04",18.18,"3.64",9.463803763,0.982619319,31,12.97,5,2004,1
"283",53,"MidSnake_53","Jun-04",24.86,"5.05",14.06656944,2.867256373,30,14.3,6,2004,0
"284",53,"MidSnake_53","Jul-04",25.73,"8.77",17.65653226,1.411975769,31,13.59,7,2004,0
"285",53,"MidSnake_53","Aug-04",24.68,"8.16",16.16876344,2.132002988,31,11.8,8,2004,1
"286",53,"MidSnake_53","Sep-04",18.51,"3.17",10.32315278,2.035834465,30,8.86,9,2004,1
"287",53,"MidSnake_53","Oct-04",12.96,"0.79",5.901908602,2.376866654,31,6.05,10,2004,1
"288",53,"MidSnake_53","Nov-04",3.64,"0.79",1.605625,0.983762309,2,2.85,11,2004,1
"289",54,"MidSnake_54","Jun-04",28.42,"10.62",18.30145833,0.741584191,12,17.34,6,2004,1
"290",54,"MidSnake_54","Jul-04",30.82,"10.31",19.14669355,1.165561738,31,18.9,7,2004,0
"291",54,"MidSnake_54","Aug-04",30.82,"9.85",17.71622312,1.595800743,31,15.87,8,2004,0
"292",54,"MidSnake_54","Sep-04",20.69,"7.23",12.81840278,1.56151418,30,12.36,9,2004,0
"293",54,"MidSnake_54","Oct-04",14.01,"8",11.43255952,0.983280526,7,3.86,10,2004,0
"294",55,"MidSnake_55","May-04",21.14,"6.51",13.11572531,1.296810826,27,11.46,5,2004,1
"295",55,"MidSnake_55","Jun-04",22.31,"10.53",15.75229167,1.571188951,30,10.08,6,2004,0
"296",55,"MidSnake_55","Jul-04",21.64,"12.86",16.69799731,0.708845186,31,8,7,2004,1
"297",55,"MidSnake_55","Aug-04",22.47,"11.46",16.01646505,1.537295112,31,10.39,8,2004,1
"298",55,"MidSnake_55","Sep-04",16.77,"7.28",11.85111111,1.495205099,21,3.25,9,2004,0
"299",56,"MidSnake_56","May-04",18.1,"8.24",12.20302469,0.971614146,27,7.06,5,2004,1
"300",56,"MidSnake_56","Jun-04",17.94,"11.04",14.57145833,1.07638045,30,6.44,6,2004,1
"301",56,"MidSnake_56","Jul-04",18.26,"13.82",16.26075269,0.723829198,31,2.55,7,2004,0
"302",56,"MidSnake_56","Aug-04",20.04,"12.43",16.5955914,1.566627285,31,3.54,8,2004,1
"303",56,"MidSnake_56","Sep-04",16.66,"7.63",12.48988095,1.590318201,21,3.24,9,2004,1
"304",57,"MidSnake_57","Jan-04",2.77,"-0.09",0.108385417,0.427977502,16,2.7,1,2004,1
"305",57,"MidSnake_57","Feb-04",5.73,"-0.09",1.623520115,1.188036588,29,3.45,2,2004,1
"306",57,"MidSnake_57","Mar-04",10.68,"1.82",6.200282258,1.607279042,31,4.02,3,2004,0
"307",57,"MidSnake_57","Apr-04",16.6,"4.02",10.47358333,1.96681253,30,6.04,4,2004,0
"308",57,"MidSnake_57","May-04",19.98,"9.29",14.88223118,1.503803686,31,6.45,5,2004,0
"309",57,"MidSnake_57","Jun-04",29.48,"13.46",20.74188889,2.793298255,30,8.85,6,2004,1
"310",57,"MidSnake_57","Jul-04",29.11,"17.23",23.72198925,0.915428221,31,9.83,7,2004,0
"311",57,"MidSnake_57","Aug-04",28.93,"13.77",22.13025538,2.087065919,31,9.32,8,2004,0
"312",57,"MidSnake_57","Sep-04",24.15,"9.44",16.54044444,2.207157101,30,8.7,9,2004,1
"313",57,"MidSnake_57","Oct-04",19.49,"4.49",10.78989247,3.456788673,31,6.1,10,2004,1
"314",57,"MidSnake_57","Nov-04",8.67,"3.24",5.929705882,0.905507595,17,3.26,11,2004,1
"315",58,"MidSnake_58","Jan-04",3.33,"0.31",1.134739583,0.519915099,16,1.28,1,2004,1
"316",58,"MidSnake_58","Feb-04",4.89,"0.79",1.992011494,0.791373004,29,2.03,2,2004,1
"317",58,"MidSnake_58","Mar-04",9.38,"2.7",5.984448925,1.499319508,31,3.12,3,2004,1
"318",58,"MidSnake_58","Apr-04",17.03,"4.26",10.14544444,1.904023649,30,6.25,4,2004,0
"319",58,"MidSnake_58","May-04",18.96,"9.22",14.43495968,1.400498309,31,5.22,5,2004,1
"320",58,"MidSnake_58","Jun-04",27.96,"13.26",20.02479167,2.591051438,30,9.5,6,2004,1
"321",58,"MidSnake_58","Jul-04",29.42,"17.34",23.35147849,1.22847911,31,8.35,7,2004,0
"322",58,"MidSnake_58","Aug-04",29.06,"14.49",21.87913978,2.27568554,31,9.04,8,2004,1
"323",58,"MidSnake_58","Sep-04",22.4,"9.22",16.09768056,1.995638817,30,7.08,9,2004,1
"324",58,"MidSnake_58","Oct-04",17.83,"4.73",10.67129032,3.166237174,31,4.57,10,2004,1
"325",58,"MidSnake_58","Nov-04",8.31,"1.59",5.7658125,1.193985165,20,3.59,11,2004,0
"326",59,"MidSnake_59","Jan-04",0.11,"-0.04",-0.004583333,0.012289901,6,0.15,1,2004,1
"327",59,"MidSnake_59","Feb-04",3.9,"-0.04",0.252011494,0.619934093,29,3.47,2,2004,0
"328",59,"MidSnake_59","Mar-04",8.24,"-0.04",3.268239247,1.053320047,31,6.86,3,2004,1
"329",59,"MidSnake_59","Apr-04",13.34,"1.07",7.329513889,1.587786282,30,8.36,4,2004,1
"330",59,"MidSnake_59","May-04",15.84,"5.61",10.2661828,1.104621453,31,7.6,5,2004,0
"331",59,"MidSnake_59","Jun-04",24.71,"8.24",15.55858333,2.897058805,30,10.42,6,2004,1
"332",59,"MidSnake_59","Jul-04",25.41,"12.26",18.92790323,1.264578865,31,10.19,7,2004,0
"333",59,"MidSnake_59","Aug-04",24.89,"10.41",17.43508065,1.9803797,31,8.88,8,2004,1
"334",59,"MidSnake_59","Sep-04",18.72,"4.68",11.99729167,2.086796199,30,8.72,9,2004,0
"335",59,"MidSnake_59","Oct-04",15.21,"1.86",7.463158602,2.514391631,31,6.67,10,2004,1
"336",59,"MidSnake_59","Nov-04",6.86,"0.74",3.791858974,1.538734088,13,3.3,11,2004,1
"337",60,"MidSnake_60","May-04",22.16,"11.16",15.92912037,1.284889834,27,8.04,5,2004,0
"338",60,"MidSnake_60","Jun-04",28.43,"13.33",20.59691667,2.597678653,30,8.54,6,2004,1
"339",60,"MidSnake_60","Jul-04",31.81,"13.48",22.16125,2.315176414,31,15.4,7,2004,0
"340",60,"MidSnake_60","Aug-04",33.18,"13.79",21.99783602,2.570910798,31,16.56,8,2004,0
"341",60,"MidSnake_60","Sep-04",21.49,"10.23",15.45483333,2.030098648,30,6.38,9,2004,1
"342",60,"MidSnake_60","Oct-04",16.78,"12.09",14.39677083,0.629851759,4,3.58,10,2004,1
"343",61,"MidSnake_61","Jan-04",0.41,"-0.07",0.115591398,0.045512612,31,0.32,1,2004,1
"344",61,"MidSnake_61","Feb-04",6.23,"-0.07",0.667126437,1.262341232,29,4.24,2,2004,1
"345",61,"MidSnake_61","Mar-04",13.19,"0.57",6.186370968,2.232452439,31,8.54,3,2004,1
"346",61,"MidSnake_61","Apr-04",20.82,"4.36",12.900375,2.374986309,30,8.2,4,2004,1
"347",61,"MidSnake_61","May-04",22.98,"10.56",16.53353495,1.703244272,31,7.67,5,2004,1
"348",61,"MidSnake_61","Jun-04",27.68,"14.58",20.98593056,2.600090623,30,6.87,6,2004,1
"349",61,"MidSnake_61","Jul-04",25.91,"15.53",20.53916667,1.67074943,31,6.17,7,2004,1
"350",61,"MidSnake_61","Aug-04",26.97,"14.58",20.82672043,2.114078664,31,6.88,8,2004,0
"351",61,"MidSnake_61","Sep-04",21.15,"9.62",15.76670833,2.002948223,30,4.81,9,2004,1
"352",61,"MidSnake_61","Oct-04",17.27,"11.95",14.81989583,0.658171251,4,3.77,10,2004,0
"353",62,"MidSnake_62","Jun-05",20.46,"6.81",13.15429598,1.985058118,29,9.27,6,2005,0
"354",62,"MidSnake_62","Jul-05",21.78,"10.98",16.86028226,1.095554191,31,8.25,7,2005,0
"355",62,"MidSnake_62","Aug-05",22.28,"9.12",15.59056452,1.76657575,31,6.74,8,2005,1
"356",62,"MidSnake_62","Sep-05",16.59,"6.5",12.52135417,1.828491576,12,6.07,9,2005,1
"357",63,"MidSnake_63","May-05",20.21,"6.71",12.14069444,0.654880803,6,12.56,5,2005,1
"358",63,"MidSnake_63","Jun-05",23.18,"5.31",12.79022222,2.033405017,30,14.41,6,2005,1
"359",63,"MidSnake_63","Jul-05",24.04,"9.49",16.89377688,1.163500411,31,12.57,7,2005,1
"360",63,"MidSnake_63","Aug-05",23.53,"8.1",15.55649194,1.748166383,31,9.92,8,2005,0
"361",63,"MidSnake_63","Sep-05",17.94,"5.15",11.84982143,1.758092376,14,8.74,9,2005,1
"362",64,"MidSnake_64","May-05",18.63,"5.82",11.82643939,1.48959434,11,10.13,5,2005,1
"363",64,"MidSnake_64","Jun-05",18.31,"6.91",12.98433333,1.868393677,30,8.54,6,2005,0
"364",64,"MidSnake_64","Jul-05",20.73,"12.02",16.82915323,1.038519889,31,6.52,7,2005,0
"365",64,"MidSnake_64","Aug-05",20.57,"9.53",15.33563172,1.991202869,31,5.56,8,2005,0
"366",64,"MidSnake_64","Sep-05",14.65,"8",12.134375,1.152362362,10,3.71,9,2005,1
"367",65,"MidSnake_65","May-05",26.09,"8.19",15.73507576,1.522270814,11,15.41,5,2005,1
"368",65,"MidSnake_65","Jun-05",26.44,"8.96",16.80386111,1.743777456,30,15.14,6,2005,1
"369",65,"MidSnake_65","Jul-05",25.92,"13.93",19.29818548,0.602227708,31,10.82,7,2005,0
"370",65,"MidSnake_65","Aug-05",24.71,"12.53",18.35944892,0.932984424,31,9.78,8,2005,0
"371",65,"MidSnake_65","Sep-05",22.65,"9.43",15.83495098,1.445194818,17,10.77,9,2005,1
"372",66,"MidSnake_66","May-05",18.68,"5.73",9.956798246,1.244786117,19,10.44,5,2005,1
"373",66,"MidSnake_66","Jun-05",23.29,"5.88",12.84183333,2.114711745,30,13.62,6,2005,1
"374",66,"MidSnake_66","Jul-05",25.19,"10.37",17.63307796,1.1343296,31,12.87,7,2005,1
"375",66,"MidSnake_66","Aug-05",25.54,"9.89",16.97936828,1.463441648,31,11.19,8,2005,1
"376",66,"MidSnake_66","Sep-05",20.46,"4.95",12.4006,1.962689463,25,9.78,9,2005,0
"377",67,"MidSnake_67","May-05",15.16,"7.87",11.666875,1.055698468,8,5.42,5,2005,1
"378",67,"MidSnake_67","Jun-05",17.21,"6.94",11.71829167,1.720301455,30,5.75,6,2005,1
"379",67,"MidSnake_67","Jul-05",19.79,"11.58",15.93159946,1.044311981,31,5.82,7,2005,0
"380",67,"MidSnake_67","Aug-05",21.09,"11.43",16.08012097,1.337259476,31,5.41,8,2005,0
"381",67,"MidSnake_67","Sep-05",17.06,"8.95",12.93644608,1.571501075,17,4.38,9,2005,1
"382",68,"MidSnake_68","May-05",23.91,"4.67",12.18912281,1.895757181,19,16.24,5,2005,1
"383",68,"MidSnake_68","Jun-05",25.69,"5.81",13.95319444,1.966841944,30,15.59,6,2005,1
"384",68,"MidSnake_68","Jul-05",27.13,"10.21",17.31384409,0.998002042,31,15.48,7,2005,1
"385",68,"MidSnake_68","Aug-05",27.13,"9.13",16.28705645,1.473934439,31,13.71,8,2005,0
"386",68,"MidSnake_68","Sep-05",21.8,"5.43",12.47625,1.643978829,25,11.6,9,2005,1
"387",69,"MidSnake_69","Jun-05",16.03,"8.84",12.21426724,1.053458329,29,4.24,6,2005,0
"388",69,"MidSnake_69","Jul-05",18.92,"11.64",14.08108871,0.507963899,31,5.83,7,2005,0
"389",69,"MidSnake_69","Aug-05",19.24,"10.87",14.15649194,0.854541427,31,5.73,8,2005,0
"390",69,"MidSnake_69","Sep-05",16.18,"10.24",12.67104167,0.622454732,10,4.55,9,2005,0
"391",70,"MidSnake_70","Jan-05",4.06,"0.09",1.176586022,0.431768548,31,3.64,1,2005,1
"392",70,"MidSnake_70","Feb-05",7.94,"-0.06",1.372752976,1.022955462,28,7.68,2,2005,0
"393",70,"MidSnake_70","Mar-05",12.11,"0.74",5.575322581,0.808889132,31,9.47,3,2005,0
"394",70,"MidSnake_70","Apr-05",14.89,"3.43",8.099041667,1.628284553,30,7.91,4,2005,1
"395",70,"MidSnake_70","May-05",22.3,"8.55",13.00348118,1.233175213,31,11.42,5,2005,0
"396",70,"MidSnake_70","Jun-05",25.02,"7.47",14.01331944,2.787620664,30,13.27,6,2005,1
"397",70,"MidSnake_70","Jul-05",26.77,"9.47",19.05564516,1.317844299,31,13.05,7,2005,1
"398",70,"MidSnake_70","Aug-05",27.47,"9.01",16.40020161,3.161758846,31,13.38,8,2005,1
"399",70,"MidSnake_70","Sep-05",23.47,"9.63",15.20164931,2.100252819,24,9.63,9,2005,0
"400",71,"MidSnake_71","Apr-05",21.03,"4.52",9.301388889,1.071538638,9,15.72,4,2005,1
"401",71,"MidSnake_71","May-05",23.03,"4.68",11.75569892,1.990352595,31,14.15,5,2005,1
"402",71,"MidSnake_71","Jun-05",27.57,"7.33",15.59369444,2.130212923,30,16.28,6,2005,0
"403",71,"MidSnake_71","Jul-05",29.76,"10.89",19.29969086,0.984622924,31,17.7,7,2005,1
"404",71,"MidSnake_71","Aug-05",31.27,"8.41",18.67091398,1.344916709,31,18.08,8,2005,0
"405",71,"MidSnake_71","Sep-05",26.33,"5.93",13.86960069,2.170643575,24,15.59,9,2005,0
"406",72,"MidSnake_72","Apr-05",16.16,"10.09",12.91583333,1.380035686,4,3.4,4,2005,1
"407",72,"MidSnake_72","May-05",21.16,"10.41",14.81040323,2.296158559,31,5.3,5,2005,0
"408",72,"MidSnake_72","Jun-05",27.15,"12.41",18.83243056,2.414354292,30,8.52,6,2005,0
"409",72,"MidSnake_72","Jul-05",29.52,"17.75",23.93310484,1.216853276,31,9.8,7,2005,1
"410",72,"MidSnake_72","Aug-05",30.45,"14.27",22.53729839,1.916978123,31,8.55,8,2005,0
"411",72,"MidSnake_72","Sep-05",24.53,"10.25",17.35797619,2.310571536,21,8.99,9,2005,0
"412",73,"MidSnake_73","Apr-05",13.81,"9.92",11.83375,0.381305324,3,3.74,4,2005,1
"413",73,"MidSnake_73","May-05",21.2,"10.23",14.42486559,2.216244974,31,6.13,5,2005,1
"414",73,"MidSnake_73","Jun-05",24.6,"12.57",17.76131944,2.061432474,30,6.96,6,2005,0
"415",73,"MidSnake_73","Jul-05",25.99,"18.26",22.49833333,1.021982901,31,5.89,7,2005,0
"416",73,"MidSnake_73","Aug-05",26.17,"17.29",21.65967742,1.519109547,31,4.08,8,2005,1
"417",73,"MidSnake_73","Sep-05",20.71,"12.88",16.61902778,1.858279429,21,2.78,9,2005,0
"418",74,"MidSnake_74","Apr-05",16.34,"10.12",12.8565625,1.374969249,4,3.56,4,2005,1
"419",74,"MidSnake_74","May-05",21.02,"10.43",14.75313172,2.271301203,31,5.33,5,2005,1
"420",74,"MidSnake_74","Jun-05",26.29,"12.13",18.70945833,2.411822762,30,7.06,6,2005,0
"421",74,"MidSnake_74","Jul-05",28.26,"18.42",23.82072581,1.19734292,31,8.78,7,2005,0
"422",74,"MidSnake_74","Aug-05",28.26,"12.91",21.59533602,2.066042117,31,9.08,8,2005,1
"423",74,"MidSnake_74","Sep-05",23.01,"11.05",17.11990079,2.002532342,21,8.25,9,2005,1
"424",75,"MidSnake_75","May-05",17.89,"6.03",11.68238095,1.903148619,14,7.78,5,2005,1
"425",75,"MidSnake_75","Jun-05",22.31,"6.34",13.76069444,2.445884549,30,9.79,6,2005,1
"426",75,"MidSnake_75","Jul-05",25.57,"12.08",18.75854839,1.351462149,31,11.06,7,2005,1
"427",75,"MidSnake_75","Aug-05",25.04,"8.97",17.31313172,1.958895294,31,10.51,8,2005,1
"428",75,"MidSnake_75","Sep-05",19.52,"5.72",13.28557692,2.348451954,13,9.15,9,2005,0
"429",76,"MidSnake_76","May-05",17.73,"6.03",11.66053571,2.010697708,14,7.47,5,2005,1
"430",76,"MidSnake_76","Jun-05",22.48,"6.18",13.78516667,2.503187538,30,9.96,6,2005,1
"431",76,"MidSnake_76","Jul-05",25.75,"12.07",18.80658602,1.356960526,31,11.09,7,2005,0
"432",76,"MidSnake_76","Aug-05",25.41,"8.97",17.3228629,1.956682004,31,10.67,8,2005,1
"433",76,"MidSnake_76","Sep-05",19.68,"5.72",13.29983974,2.366085148,13,9.31,9,2005,1
"434",77,"MidSnake_77","May-05",19.93,"5.66",11.50979167,1.649755096,20,11.1,5,2005,0
"435",77,"MidSnake_77","Jun-05",19.45,"6.9",13.15808333,1.959265117,30,9.66,6,2005,0
"436",77,"MidSnake_77","Jul-05",22.73,"11.86",16.92115591,0.994994938,31,8.23,7,2005,0
"437",77,"MidSnake_77","Aug-05",22.73,"9.68",15.79239247,1.671091581,31,7.73,8,2005,1
"438",77,"MidSnake_77","Sep-05",17.18,"6.9",11.53758772,1.704435807,19,6.4,9,2005,1
"439",78,"MidSnake_78","May-05",18.14,"6.1",10.79210417,1.247118371,20,10.15,5,2005,1
"440",78,"MidSnake_78","Jun-05",21.41,"6.41",12.28491667,1.839594173,30,10.79,6,2005,1
"441",78,"MidSnake_78","Jul-05",24.11,"10.14",16.2208871,1.039335574,31,11.27,7,2005,1
"442",78,"MidSnake_78","Aug-05",23.42,"8.27",15.25306452,1.625721024,31,10.23,8,2005,0
"443",78,"MidSnake_78","Sep-05",17.66,"6.41",11.15546053,1.571776064,19,8.45,9,2005,0
"444",79,"MidSnake_79","Jun-06",21.73,"9.82",15.10266667,1.709956023,30,8.05,6,2006,1
"445",79,"MidSnake_79","Jul-06",23.25,"12.62",18.17084677,1.218754641,31,7.5,7,2006,1
"446",79,"MidSnake_79","Aug-06",19.93,"9.35",15.18791667,1.355662097,31,6.01,8,2006,0
"447",79,"MidSnake_79","Sep-06",18.14,"7.03",13.54994792,2.364109622,16,5.3,9,2006,0
"448",80,"MidSnake_80","Jun-06",25.22,"7.79",15.12676724,1.892009273,29,13.74,6,2006,0
"449",80,"MidSnake_80","Jul-06",26.43,"11.19",18.69552419,1.2381739,31,12.52,7,2006,1
"450",80,"MidSnake_80","Aug-06",23.32,"7.02",15.48813172,1.511393894,31,10.63,8,2006,1
"451",80,"MidSnake_80","Sep-06",20.82,"4.37",13.02208333,2.709764734,17,10.1,9,2006,1
"452",81,"MidSnake_81","Jun-06",23.54,"13.85",18.50259259,0.992364771,18,8.4,6,2006,1
"453",81,"MidSnake_81","Jul-06",24.41,"16.05",19.20370968,0.430522405,31,7.89,7,2006,0
"454",81,"MidSnake_81","Aug-06",21.37,"16.05",18.45384409,0.291329124,31,4.52,8,2006,1
"455",81,"MidSnake_81","Sep-06",20.38,"14.16",17.12323611,0.841212014,30,4.16,9,2006,0
"456",81,"MidSnake_81","Oct-06",17.79,"14.32",16.22343137,0.58206377,17,2.68,10,2006,1
"457",82,"MidSnake_82","Jun-06",20.49,"11.33",16.36661458,1.521009819,24,8.54,6,2006,1
"458",82,"MidSnake_82","Jul-06",23.67,"13.34",18.78479839,1.546244251,31,5.89,7,2006,0
"459",82,"MidSnake_82","Aug-06",19.85,"9.01",15.28981183,1.661961483,31,5.72,8,2006,1
"460",82,"MidSnake_82","Sep-06",16.79,"5.29",10.58148611,2.957175852,30,5.14,9,2006,1
"461",82,"MidSnake_82","Oct-06",13.34,"3.89",7.721822917,1.534796229,16,5.28,10,2006,0
"462",83,"MidSnake_83","Jun-06",24.64,"9.42",15.99776042,1.676028218,24,12.07,6,2006,1
"463",83,"MidSnake_83","Jul-06",25.69,"12.52",18.82313172,0.995242595,31,10.97,7,2006,1
"464",83,"MidSnake_83","Aug-06",23.78,"8.96",16.04459677,1.238964026,31,10.06,8,2006,1
"465",83,"MidSnake_83","Sep-06",20.93,"6.49",12.39244444,2.38459728,30,9.09,9,2006,0
"466",83,"MidSnake_83","Oct-06",14.38,"6.03",10.04046296,0.967613052,9,6.33,10,2006,0
"467",84,"MidSnake_84","Jun-06",24.95,"8.68",15.50301667,1.722632686,25,13.09,6,2006,1
"468",84,"MidSnake_84","Jul-06",25.82,"12.72",18.91172043,0.992548743,31,11.61,7,2006,0
"469",84,"MidSnake_84","Aug-06",23.39,"9.46",16.3527957,1.186119164,31,9.8,8,2006,1
"470",84,"MidSnake_84","Sep-06",20.87,"6.67",12.50847222,2.424221441,30,8.83,9,2006,1
"471",84,"MidSnake_84","Oct-06",13.5,"4.48",8.561510417,1.439158615,16,5.91,10,2006,1
"472",85,"MidSnake_85","Jun-06",18.47,"10.01",13.86019097,1.402815126,24,5.01,6,2006,1
"473",85,"MidSnake_85","Jul-06",20.91,"13.87",17.36413978,1.190125562,31,4.45,7,2006,1
"474",85,"MidSnake_85","Aug-06",19.28,"10.78",15.50365591,1.034634126,31,4.26,8,2006,1
"475",85,"MidSnake_85","Sep-06",17.51,"7.99",12.36131944,2.262233026,30,3.89,9,2006,1
"476",85,"MidSnake_85","Oct-06",12.79,"7.68",10.39226852,0.797670983,9,2.95,10,2006,1
"477",86,"MidSnake_86","Jun-06",25.73,"9.08",15.63345,1.331599076,25,13.93,6,2006,1
"478",86,"MidSnake_86","Jul-06",26.61,"12.03",18.16577957,1.008064259,31,12.52,7,2006,0
"479",86,"MidSnake_86","Aug-06",24.34,"8.92",15.70928763,1.200698727,31,11.41,8,2006,0
"480",86,"MidSnake_86","Sep-06",20.62,"7.23",12.54256944,2.035431574,30,8.5,9,2006,1
"481",86,"MidSnake_86","Oct-06",14.52,"6.14",9.926510417,1.199992186,16,6.05,10,2006,1
"482",87,"MidSnake_87","Jun-06",18.08,"10.87",13.30123611,0.808777166,30,5.04,6,2006,1
"483",87,"MidSnake_87","Jul-06",20.5,"12.57",15.33130376,0.717758743,31,6.06,7,2006,1
"484",87,"MidSnake_87","Aug-06",19.37,"10.25",13.94982527,0.730791387,31,6.28,8,2006,1
"485",87,"MidSnake_87","Sep-06",17.43,"7.78",11.53883333,1.794233761,30,5.76,9,2006,0
"486",87,"MidSnake_87","Oct-06",13.81,"5.6",8.714637681,1.299416793,23,4.64,10,2006,1
"487",88,"MidSnake_88","Jun-06",17.26,"11",15.355625,0.974435531,8,6.09,6,2006,1
"488",88,"MidSnake_88","Jul-06",18.22,"12.39",15.21567204,1.13625066,31,2.54,7,2006,0
"489",88,"MidSnake_88","Aug-06",16.14,"8.67",13.07033602,1.158388425,31,2.79,8,2006,1
"490",88,"MidSnake_88","Sep-06",14.09,"5.73",9.715,2.547636263,30,2.79,9,2006,1
"491",88,"MidSnake_88","Oct-06",9.44,"5.27",6.720778986,1.178624496,23,1.7,10,2006,1
"492",89,"MidSnake_89","May-06",20.58,"9.21",13.28486111,0.863906006,6,11.06,5,2006,1
"493",89,"MidSnake_89","Jun-06",26.53,"7.03",15.04920833,3.475551162,30,13.19,6,2006,0
"494",89,"MidSnake_89","Jul-06",27.97,"8.89",17.11787634,4.225124493,31,12.87,7,2006,1
"495",89,"MidSnake_89","Aug-06",27.24,"10.92",18.25580645,1.244356199,31,13.09,8,2006,1
"496",89,"MidSnake_89","Sep-06",22.57,"9.83",15.32347222,1.753777192,30,10.88,9,2006,0
"497",89,"MidSnake_89","Oct-06",17.02,"6.57",11.55037879,1.648842161,22,6.41,10,2006,1
"498",90,"MidSnake_90","May-06",21.31,"6.53",12.29055556,1.180595091,6,13.08,5,2006,0
"499",90,"MidSnake_90","Jun-06",29.68,"9.62",17.21101389,2.114381617,30,16.81,6,2006,1
"500",90,"MidSnake_90","Jul-06",30.81,"11.63",20.10504032,0.92747837,31,16.45,7,2006,1
"501",90,"MidSnake_90","Aug-06",29.13,"8.39",16.44666667,1.719083409,31,16.33,8,2006,1
"502",90,"MidSnake_90","Sep-06",20.98,"5.6",11.928875,2.406191972,30,9.85,9,2006,1
"503",90,"MidSnake_90","Oct-06",14.57,"3.57",7.868371212,1.722032466,22,6.49,10,2006,0
"504",91,"MidSnake_91","May-06",19.85,"12.71",16.17761905,1.441071684,7,4.6,5,2006,1
"505",91,"MidSnake_91","Jun-06",29.33,"16.16",21.23326389,2.344162834,30,8.34,6,2006,1
"506",91,"MidSnake_91","Jul-06",31.22,"17.1",24.8156586,1.402219206,31,9.35,7,2006,1
"507",91,"MidSnake_91","Aug-06",27.51,"13.33",20.68918011,1.575593184,31,8.02,8,2006,1
"508",91,"MidSnake_91","Sep-06",23.15,"9.61",15.436625,2.812895565,30,7.46,9,2006,0
"509",91,"MidSnake_91","Oct-06",15.84,"8.22",12.39379167,0.920460383,10,4.67,10,2006,1
"510",92,"MidSnake_92","May-06",20.62,"12.23",16.25690476,1.4941326,7,6.31,5,2006,1
"511",92,"MidSnake_92","Jun-06",29.09,"15.5",21.53272222,2.33241117,30,7.48,6,2006,1
"512",92,"MidSnake_92","Jul-06",29.09,"19.17",24.16168011,1.087375267,31,7.65,7,2006,1
"513",92,"MidSnake_92","Aug-06",26.57,"14.56",20.37255376,1.639213257,31,6.04,8,2006,0
"514",92,"MidSnake_92","Sep-06",21.94,"10.54",15.39947222,2.564264193,30,5.42,9,2006,1
"515",92,"MidSnake_92","Oct-06",16.13,"8.99",12.656875,0.921459152,10,4.2,10,2006,1
"516",93,"MidSnake_93","Jun-06",23.31,"9.15",15.29483333,1.420471093,10,10.91,6,2006,1
